"layers: 5, Hidden: 5"
1.069464087486267
1.0657775402069092
1.0621004104614258
1.058433175086975
1.0547761917114258
1.0511295795440674
1.0474934577941895
1.0438679456710815
1.0402532815933228
1.036649465560913
1.0330568552017212
1.029475450515747
1.0259056091308594
1.022347331047058
1.0188008546829224
1.0152661800384521
1.0117435455322266
1.0082331895828247
1.0047351121902466
1.0012494325637817
0.9977760910987854
0.994315505027771
0.9908676147460938
0.9874324202537537
0.9840102195739746
0.9806009531021118
0.9772047996520996
0.9738218188285828
0.9704518914222717
0.9670953154563904
0.963752031326294
0.960422158241272
0.9571057558059692
0.9538028240203857
0.9505133628845215
0.947237491607666
0.9439753293991089
0.9407267570495605
0.9374920129776001
0.934270977973938
0.9310636520385742
0.9278700351715088
0.9246901273727417
0.9215240478515625
0.9183716773986816
0.9152331352233887
0.9121084809303284
0.908997654914856
0.9059005975723267
0.9028174877166748
0.8997480869293213
0.8966926336288452
0.8936508893966675
0.8906232118606567
0.8876091241836548
0.884609043598175
0.8816226720809937
0.8786500096321106
0.8756914138793945
0.8727463483810425
0.8698151707649231
0.866897702217102
0.8639941215515137
0.8611040711402893
0.8582278490066528
0.855365514755249
0.8525166511535645
0.8496813774108887
0.8468598127365112
0.8440520763397217
0.8412578105926514
0.8384772539138794
0.8357102870941162
0.832956850528717
0.8302170634269714
0.8274906873703003
0.8247777223587036
0.822078287601471
0.8193924427032471
0.8167200088500977
0.8140609264373779
0.8114151954650879
0.8087830543518066
0.8061642646789551
0.8035588264465332
0.8009666204452515
0.7983877062797546
0.7958220839500427
0.7932695746421814
0.790730357170105
0.7882043123245239
0.7856914401054382
0.7831916809082031
0.7807052135467529
0.7782315611839294
0.7757711410522461
0.7733237743377686
0.7708895206451416
0.7684681415557861
0.7660596370697021
0.763664186000824
0.7612816095352173
0.7589119672775269
0.7565550804138184
0.7542110681533813
0.7518798112869263
0.7495614290237427
0.7472556829452515
0.7449626922607422
0.7426825165748596
0.7404148578643799
0.7381599545478821
0.7359175682067871
0.7336878180503845
0.7314705848693848
0.7292658090591431
0.7270736694335938
0.7248936891555786
0.7227264642715454
0.7205714583396912
0.7184289693832397
0.7162986993789673
0.7141808867454529
0.7120752930641174
0.7099818587303162
0.7079007625579834
0.70583176612854
0.7037749886512756
0.7017303705215454
0.6996976137161255
0.6976771950721741
0.695668637752533
0.6936721205711365
0.6916875243186951
0.6897149085998535
0.6877542734146118
0.6858052611351013
0.6838682293891907
0.6819430589675903
0.680029571056366
0.6781278848648071
0.676237940788269
0.6743595600128174
0.6724928021430969
0.6706377267837524
0.6687941551208496
0.666962206363678
0.6651416420936584
0.6633327007293701
0.6615350246429443
0.6597487330436707
0.6579739451408386
0.6562104821205139
0.654458224773407
0.6527172327041626
0.6509875059127808
0.6492689251899719
0.6475614905357361
0.6458652019500732
0.6441798806190491
0.6425057053565979
0.6408425569534302
0.6391904354095459
0.6375491619110107
0.6359187364578247
0.6342992782592773
0.6326904892921448
0.6310925483703613
0.6295055150985718
0.6279289722442627
0.6263632774353027
0.6248081922531128
0.6232637166976929
0.6217297315597534
0.6202062368392944
0.6186932921409607
0.6171907186508179
0.6156986355781555
0.6142169237136841
0.6127455234527588
0.6112844944000244
0.6098336577415466
0.6083930134773254
0.6069626212120056
0.6055423021316528
0.6041321754455566
0.6027320623397827
0.6013420820236206
0.5999619364738464
0.5985918641090393
0.5972316265106201
0.5958812832832336
0.5945407152175903
0.593209981918335
0.5918890833854675
0.5905777812004089
0.5892761945724487
0.5879841446876526
0.5867017507553101
0.5854290127754211
0.5841657519340515
0.582912027835846
0.5816676020622253
0.580432653427124
0.5792069435119629
0.577990710735321
0.5767836570739746
0.5755859017372131
0.5743972063064575
0.5732176899909973
0.5720472931861877
0.5708860754966736
0.5697337985038757
0.568590521812439
0.5674561858177185
0.5663307309150696
0.5652141571044922
0.5641064047813416
0.5630074739456177
0.5619173049926758
0.5608357787132263
0.5597629547119141
0.5586986541748047
0.557642936706543
0.5565958023071289
